word	en_google_translation
Erläuterung	explanation
Praktikant	intern
Patent	patent
Gebrüder	brothers
Bandbreite	bandwidth
Lebensgefährtin	partner
Popmusik	pop music
Kirchenmusik	church music
Monographie	monograph
Mittwochabend	wednesday evening
Ananas	pineapple
Zitat	quote
Bestand	duration
Schützling	protégé
Tournee	tour
Feuerwehrleute	firefighters
Bruderschaft	brotherhood
Sinnlosigkeit	futility
Anekdote	anecdote
Entwarnung	all clear
Facharzt	specialist
Kinderkrankheit	childhood illness
Bubi	bubi
Import	import
Export	export
Vertretung	stand-in
Kunststoff	plastic
Staubsauger	vacuum cleaner
Pfahl	stake
Sicherheitsdienst	security service
Psychose	psychosis
Margarine	margarine
Vitamin	vitamin
Fressen	eat
Truck	truck
Förster	ranger
Vertrautheit	familiarity
Flora	flora
Batterie	battery
Fett	fat
Stausee	reservoir
Gotteshaus	house of god
Luftraum	airspace
Tresor	safe
Fürstentum	principality
Effekt	effect
Delta	delta
Pub	pub
Panzer	tank
Verderben	doom
Übertreibung	exaggeration
Motorradfahrer	motorcyclist
Landstrich	stretch of land
Vielfalt	diversity
Viereck	square
Regeneration	regeneration
Scheiß	shit
Kostbarkeit	preciousness
Außenminister	foreign minister
Haube	hood
Folie	foil
Alm	alm
Vorstoß	advance
Katalog	catalog
Übersetzerin	translator
Botschafter	ambassador
Sexualität	sexuality
m	m
Feuchtigkeit	humidity
Gorilla	gorilla
Gewebe	tissue
Keramik	ceramics
Urheber	author
Mannen	mannen
Flugzeugabsturz	plane crash
Meditation	meditation
Lebenseinstellung	attitude to life
Tempelberg	temple mount
P	p
Aufschluß	disclosure
Restaurierung	restoration
Pflegestufe	level of care
Referendar	trainee lawyer
Übermacht	superiority
Gegenwehr	resistance
Arzthelferin	doctor's assistant
Personalchef	personnel manager
Therapeutin	therapist
Psychotherapie	psychotherapy
Achterbahn	roller coaster
Regie	direction
Entführer	hijacker
Schutzgebiet	protected area
Karren	carts
Keim	germ
Geographie	geography
Magisterarbeit	master thesis
Brustkrebs	breast cancer
Auswirkung	impact
Kriegsende	end of war
Nachkriegszeit	post war period
Klassenlehrer	class teacher
Vorsitzende	chairman
Vorkenntnis	prior knowledge
Fehlverhalten	wrongdoing
Komponist	composer
Stocken	lagging
Basis	base
Beweggrund	motive
Ernsthaftigkeit	seriousness
Selbstachtung	self-esteem
Erkennen	recognize
Geburtsdaten	birth dates
Denker	thinker
Grat	ridge
Verschwendung	waste
Kost	cost
Assoziation	association
Morgenstern	morning star
Instruktion	instruction
Todesfall	death
Flagge	flag
Menschlichkeit	humanity
Qualifikation	qualification
Meisterschaft	championship
Altersklasse	age group
Publikation	publication
Intimität	intimacy
Rosenkranz	rosary
Gestik	gesture
Gelübde	vow
Gewaltanwendung	use of force
Geometrie	geometry
Unterseite	bottom
Beherrschung	mastery
Hautfarbe	skin color
Nachtruhe	night rest
Strafverfahren	criminal proceedings
Ehrfurcht	awe
Westberliner	west berliners
Anthropologie	anthropology
Mißbildung	malformation
Mißhandlung	mistreatment
Tagesordnung	agenda
Mister	mister
Argwohn	suspicion
Bestürzung	consternation
Mine	mine
Einberufung	convocation
Bravour	bravery
Überzeugungskraft	persuasiveness
Ventil	valve
Hinsehen	look
Architektur	architecture
Düse	jet
Wal	whale
Rum	rum
Spaten	spade
Verkaufen	sell
Aufgabengebiet	area of ​​responsibility
Speichel	saliva
Schnappschuß	snapshot
Thüringer	thuringian
Durchführung	execution
Geige	violin
Applaus	applause
Konzertsaal	concert hall
Seilbahn	cable car
Stadtbahn	light rail
IP	ip
Gestus	gesture
Entlassung	dismissal
Angreifer	attacker
Flußlauf	river course
Obere	upper
Zusammenleben	living together
Groll	resentment
Arbeitsvertrag	employment contract
Besorgnis	concern
Zynismus	cynicism
Radiosender	radio station
Kosmetik	cosmetics
Atelier	studio
Eiweiß	protein
Erdbeere	strawberry
Genauigkeit	accuracy
Ruhestand	retirement
Menschenverstand	common sense
Konsole	console
Familienplanung	family planning
Eifer	zeal
Beschwörung	incantation
Mithilfe	help
Fütterung	feeding
Höhenmeter	altitude meters
Erwärmung	warming
Verschmelzung	merger
Gepflogenheit	custom
Reklame	advertising
Aspirin	aspirin
Dolmetscher	interpreter
Tanzen	dance
Schneefall	snowfall
Kanzel	pulpit
Popularität	popularity
Weltgeschichte	world history
Konzept	concept
Unrat	rubbish
Eskalation	escalation
Rektor	rector
Alphabet	alphabet
Z	z
Wirtschaftslage	economic situation
Formulierung	formulation
Zurückhaltung	restraint
Rechtsanwalt	lawyer
Renner	racer
Moderne	modernity
Genosse	comrade
Orgasmus	orgasm
Slum	slum
Zenit	zenith
Zeichentrickfilm	cartoon
Terminkalender	appointment calendar
Mikroelektronik	microelectronics
Monopol	monopoly
Projektarbeit	project work
Einteilung	classification
Tagesausflug	day trip
Lack	paint
Scheitern	fail
Erzengel	archangel
Stadtwerk	municipal utility
Lord	lord
Strenge	rigor
Verhaltenskodex	code of conduct
Mythos	myth
Distrikt	district
Elfenbeinküste	ivory coast
Reserve	reserve
Webseite	website
Magistrat	magistrate
Arztbesuch	doctor's visit
Schulgebäude	school-building
Fixierung	fixation
Stuhlgang	bowel movement
Ausweichen	evade
Morddrohung	death threat
Symphonie	symphony
Flußbett	riverbed
Sorgerecht	care
Hauptrolle	main role
Kolonist	colonist
Homosexualität	homosexuality
Schubladen	drawers
Bleistift	pencil
Anbau	cultivation
Grundlage	basis
Steckdose	power outlet
Rundreise	round trip
Tracht	costume
Hausbank	house bank
Kelch	chalice
Winterschlaf	hibernation
Rollstuhlfahrer	wheelchair user
Instanz	instance
Echtheit	authenticity
Müsli	muesli
Kernpunkt	key point
Staatsexamen	state examination
Staffel	squadron
Einsatzkraft	force
Wohlergehen	well-being
Firmenchef	ceo
Zielscheibe	target
Orakel	oracle
Ulmer	ulmer
Werber	advertiser
Knabe	boy
Erschaffung	creation
Sterilisation	sterilization
Visite	visit
Geistliche	clergy
Aufstand	revolt
Monolog	monologue
Ultraschall	ultrasonic
Entzündung	inflammation
Endrunde	final round
Örtlichkeit	location
Reiseleiter	tour guide
Stundenplan	timetable
Jahreswechsel	new year
Busfahrt	bus ride
Dreiviertel	three quarters
Abbruch	cancellation
Verabschiedung	adoption
Übereinkunft	agreement
Ruhepause	rest break
Camp	camp
Frauenarzt	gynecologist
Durchfall	diarrhea
Lake	lake
Rabe	crow
Erlangung	acquisition
Bakterium	bacterium
Hochebene	plateau
Schwule	gay
Abstinenz	abstinence
Gegenpol	opposite pole
Apostel	apostle
Rücksprache	consultation
Wandern	hike
Artillerie	artillery
Infanterie	infantry
Miß	miss
Verurteilte	convicts
Rückstand	residue
Diagnose	diagnosis
Walzer	waltz
Akkordeon	accordion
Pommes	french fries
Konsistenz	consistency
Segel	sail
Darstellung	depiction
Hain	grove
Obduktion	autopsy
Dienstagabend	tuesday evening
Gegenwind	headwind
Eintreffen	arrive
Einschnitt	incision
Eigenheit	peculiarity
Pünktlichkeit	punctuality
Gefolgschaft	following
Schmerzmittel	painkiller
Neuerung	innovation
Vulkanausbruch	volcanic eruption
Moor	moor
Gutachter	reviewer
Naivität	greenness
Rubel	ruble
Lebensgrundlage	livelihood
Demut	humility
Subjekt	subject
Heile	heal
Klausur	exam
Zehnte	tenth
Anziehung	attraction
Äußerlichkeit	externality
Emission	emission
Entzug	withdrawal
Auflösung	resolution
Radfahrer	cyclist
Röntgenbild	x-ray image
Herrlichkeit	glory
Pixel	pixel
Heer	army
Chirurgie	surgery
Level	level
Herzlichkeit	warmth
Landessprache	national language
Kleber	glue
Lama	lama
Geisel	hostage
Versammlung	assembly
Diskriminierung	discrimination
Animation	animation
Erwägung	consideration
Fonds	fund
Putzen	cleaning
Speisekarte	menu
Betreten	enter
Schwierigkeitsgrad	difficulty level
Pluspunkt	plus point
Adrenalin	adrenaline
Bändchen	ribbon
Auslage	display
Verwüstung	devastation
Raubbau	overexploitation
Hall	hall
Staudamm	dam
Raubtier	predator
Stichwort	keyword
Vermittlung	mediation
Keimzelle	germ cell
Überbleibsel	remnants
Ermahnung	admonition
Limonade	lemonade
Kastanie	chestnut
Beschwerde	complaint
Kaste	caste
Naturkatastrophe	natural disaster
Artefakt	artifact
Gastspiel	guest appearance
Aufschwung	upswing
Folgeschaden	consequential damage
Ausdrucksweise	expression
Offizielle	official
Symptom	symptom
Rekonstruktion	reconstruction
Plattform	platform
Treiber	driver
Pfosten	post
Mast	mast
Frühwarnsystem	early warning system
Überschwemmung	flooding
Fundort	location
Zeugung	procreation
Gentest	genetic testing
Anstieg	rise
Zielort	destination
Beigeschmack	aftertaste
Streßsituation	stressful situation
Mongole	mongol
Lebzeit	lifetime
Umschulung	retraining
Sozialarbeiterin	social worker
Elite	elite
Beisammensein	get-together
Staatssekretär	secretary of state
Heilmethode	healing method
Maxime	maxim
Ersatzteil	spare part
Aufgeschlossenheit	open-mindedness
Frische	freshness
Basisstation	base station
Präfekt	prefect
Ermutigung	encouragement
Bauart	design type
Beschriftung	labeling
Vorzeichen	sign
Rückgrat	backbone
Lageplan	site plan
Lebensenergie	life energy
Vorwarnung	advance warning
Rote	red
Delegation	delegation
Nachbarland	neighboring country
Mini	mini
Lob	praise
Email	e-mail
Erforschung	exploration
Stammzelle	stem cell
Festtag	holiday
Dolch	dagger
Pascha	pasha
Gänze	entirely
Phosphor	phosphorus
Atemnot	shortness of breath
Migräne	migraine
Rechtsprechung	jurisprudence
Russe	russian
Sonnenschirm	parasol
Bundesgrenzschutz	federal border protection
Eichel	acorn
Existenzminimum	subsistence level
Dressur	dressage
Salbe	ointment
Dorfkirche	village church
Statik	statics
Weiler	hamlet
Apokalypse	apocalypse
Unterbringung	accommodation
Gegenseite	opposite side
Lava	lava
Mündung	mouth
Nachlaß	estate
Feigheit	cowardice
Injektion	injection
Urzeit	prehistoric times
Venus	venus
Grußwort	greetings
Bauweise	construction method
Naturschutz	natural reserve
Gedenkstein	memorial stone
Mitbürger	fellow citizens
Aufgebot	posse
Abschiebung	deportation
Netzhaut	retina
Globus	globe
Rune	rune
Adoption	adoption
Darm	colon
Gruft	crypt
Bedeutungslosigkeit	insignificance
Terminus	terminus
Grünfläche	green space
Gynäkologe	gynecologist
Krankenkasse	health insurance
Säugetier	mammal
Muttermilch	breast milk
Aufdruck	imprint
Schienenverkehr	rail transport
Pflegeheim	nursing home
Laufzeit	duration
Erbanlage	heredity
Abstecher	detour
Casino	casino
Oberarzt	senior physician
Champion	champion
Zauberwort	magic word
Mauerwerk	masonry
Denkmalschutz	monument protection
Kippe	fag
Drache	dragon
Urlaubszeit	vacation time
Agrarwirtschaft	agricultural economics
Premiere	premiere
Gärung	fermentation
Errungenschaft	achievement
Matte	mat
Offerte	offer
Verfolger	pursuer
Schinken	ham
Herzfrequenz	heart rate
Panorama	panorama
Bildfläche	image surface
Ultimatum	ultimatum
Ostküste	east coast
Photographie	photograph
Verteilung	distribution
Partikel	particles
Soll	should
Zweikampf	duel
Philosoph	philosopher
Lebendige	living ones
Schimpanse	chimpanzee
Preiserhöhung	price increase
Totschlag	homicide
Memoiren	memoirs
Asylbewerber	asylum seekers
Folklore	folklore
Veteran	veteran
Schwan	swan
Schauspielern	acting
Elan	elan
Einfallsreichtum	ingenuity
Anreiz	attraction
Provision	commission
Stapel	stack
Landwirt	farmer
Gebäck	pastries
Aufbruchstimmung	a mood of optimism
Zusammenstoß	collision
Gefallene	fallen
Amtshandlung	official act
Fangemeinde	fan base
Veto	veto
Gebilde	structure
Spionage	espionage
Betriebsleiter	operations manager
Mobilität	mobility
Wissenswerte	things to know
Wachs	wax
Prostituierte	prostitute
Exponat	exhibit
Paranoia	paranoia
Anrede	salutation
Rufnummer	phone number
Schloßpark	castle park
Unterarm	forearm
Benutzung	use
Ähnlichkeit	similarity
Rhetorik	rhetoric
Verhandlungspartner	negotiating partner
Wasserdampf	steam
Ganzheit	wholeness
Kühlung	cooling
Spielfigur	game piece
Markenzeichen	trademark
Ausgliederung	spin-off
Personengruppe	group of people
Auszubildende	trainee
Sperma	sperm
Programmierer	programmer
Mauerfall	fall of the wall
Befinden	condition
Benachrichtigung	notification
Wohngemeinschaft	shared apartment
Drehen	turn
Anker	anchor
Lebenserwartung	life expectancy
Breitengrad	latitude
Arsenal	arsenal
Hit	hit
Gemeindeverwaltung	municipal administration
Geschäftsbeziehung	business relationship
Lesebuch	reading book
Unfallstelle	accident site
Fußgänger	pedestrian
Mutation	mutation
Lebenszeichen	signs of life
Sekte	sect
Ausbeutung	exploitation
Notstand	emergency
Garaus	finish it
Drängen	urge
Befürworter	supporter
Söldner	mercenary
Passus	passage
Schwachstelle	weak spot
Ablehnung	rejection
Versöhnung	reconciliation
Ableben	demise
Berücksichtigung	consideration
Wissensvermittlung	knowledge transfer
Seifenblase	soap bubble
Diensteanbieter	service provider
Aufwendung	expense
Nutzungsdauer	duration of use
Gehölz	woody plant
Zeitabstand	time interval
Abmachung	agreement
Mosaik	mosaic
Mechanik	mechanics
Umweltbewußtsein	environmental awareness
Bearbeiten	edit
Rückendeckung	backing
Unterweisung	instruction
Himmelskörper	celestial bodies
Korrektur	correction
Schatzkammer	treasury
Avenue	avenue
Grundnahrungsmittel	staple food
Schizophrenie	schizophrenia
Aushöhlung	hollowing out
Hochschule	university
Ausgeglichenheit	balance
Weisung	instruction
Schornstein	chimney
Wink	wink
Design	design
Fernsehanstalt	television company
Quartett	quartet
Anführer	leader
Bedienstete	servants
Hausnummer	house number
Amazone	amazon
Traumwelt	dream world
Lebensweise	way of life
Wiederkehr	return
Mordfall	murder case
Festnahme	arrest
Quartal	quarter
Unklarheit	ambiguity
Freundeskreis	circle of friends
Töten	kill
Gesetzgebung	legislation
Unwille	unwillingness
Prädikat	predicate
Ehrgeiz	ambition
Baukosten	building-costs
Spielraum	leeway
Zusatzqualifikation	additional qualification
Heizöl	heating oil
Israeli	israeli
Palästinenser	palestinians
Zugeständnis	concession
Ziellinie	finish line
Händchen	little hands
Durchsuchung	search
Zusatzversicherung	additional insurance
Gedankenaustausch	exchange of ideas
Wegstrecke	route
Eisen	iron
Garantie	guarantee
Esprit	esprit
Untreue	infidelity
Amin	amine
Hochland	highlands
Profession	profession
Satire	satire
Gefängnisstrafe	jail sentence
Gentleman	gentleman
Verwunderung	amazement
Nomade	nomad
Vorhandensein	to be available
Körperzelle	body cell
Besorgung	errand
Riff	reef
Borg	borg
Aufruf	call
Triebwerk	engine
Tower	tower
Status	status
Beeinträchtigung	impairment
Plastik	plastic
Augenschein	illusion
Grenzübergang	border crossing
Niedergang	decline
Notwendige	necessary
Mischling	hybrid
Eingeständnis	admission
Verwahrlosung	neglect
Bistro	bistro
Querschnitt	cross-section
Mutterschaft	maternity
Regiment	regiment
Grundrecht	fundamental right
Leitmotiv	leitmotif
Außerirdische	aliens
Bevölkerungsentwicklung	population development
Liga	league
Schöpfer	creator
Reinheit	purity
Ermangelung	lack
Schlagwort	catchphrase
Denkweise	way of thinking
Regenwald	rainforest
Entspannen	relax
Steak	steak
Geldmangel	lack of money
Klassenfahrt	school trip
Souveränität	sovereignty
Rockband	rock band
Einbahnstraße	one way street
Grundstein	foundation stone
Lehrstuhl	chair
Professorin	professor
Königstochter	king's daughter
Zersetzung	decomposition
Selektion	selection
Kränkung	insult
Graffito	graffiti
Teilnehmerin	participant
Rentnerin	pensioner
Ehemalige	alumni
Vorrunde	preliminary round
Studienort	study location
Beratungsstelle	advice center
Kaufpreis	purchase price
Musikant	musician
Banalität	banality
Immobilie	property
Fischerdorf	fishing village
Eigentümerin	owner
Bekanntenkreis	circle of acquaintances
Fernrohr	telescope
Altenheim	old people's home
Justizvollzugsanstalt	correctional facility
Befindlichkeit	sensitivity
Schlägerei	brawl
Umfang	scope
Ideal	ideal
Tatbestandsmerkmal	element of the offense
Gesinnung	attitude
Abbild	image
Stellenangebot	job offer
Leidensweg	path of suffering
Auszug	abstract
Eingeborene	natives
Quark	quark
Unfug	nonsense
Nachweis	proof
Eingebung	inspiration
Schutt	rubble
Verblendung	delusion
Versorgung	care
Mächtige	mighty ones
Entscheidungsträger	decision maker
Vollmacht	power of attorney
Arbeitsauftrag	work order
Rückbau	dismantling
Anzahlung	down payment
Knoblauch	garlic
Beschränkung	restriction
Gewerbegebiet	industrial estate
Eiszeit	ice age
Wahn	delusion
Eigenheim	home
Bürogebäude	office building
Tagespresse	daily press
Begreifen	understand
Ausbreitung	spread
Verdächtige	suspects
Vervollkommnung	perfection
Vorwahl	phone prefix
Münsterland	münsterland
Wohnanlage	residential complex
Schablone	template
Aussteiger	dropouts
Schwache	weakness
Kleinste	smallest
Intellektuelle	intellectual
Privatleben	private life
Berufsausbildung	vocational training
Störenfried	troublemaker
Exempel	example
Lehrplan	curriculum
Notsituation	emergency situation
Rechtschreibung	spelling, orthography
Aufschrift	inscription
Ausgangsposition	starting position
Triebfeder	driving force
Integrität	integrity
Dinosaurier	dinosaur
Machthaber	ruler
Hauptfigur	main character
Hallenbad	indoor swimming pool
Schlußstrich	final line
Bequemlichkeit	convenience
Beunruhigung	disquiet
Spielregel	rules of the game
Altersgenosse	agemate
Buddha	buddha
Vorsitz	chair
Kommunikationsfähigkeit	communication skills
Berufsleben	professional life
Frauenhaus	women's shelter
Nächstenliebe	charity
Schnelligkeit	speed
Reisezeit	travel time
Basiswissen	basic knowledge
Schaubild	graph
Meeresboden	seabed
Dienstleister	service provider
Verbesserung	improvement
Schulleitung	principal
Queen	queen
Krümmung	curvature
Erfassung	capture
Spätaussiedler	late emigrants
Speicherkapazität	storage capacity
Fingerspitzengefühl	tact
Akkord	chord
Schriftsteller	writer
Regisseur	director
Leukämie	leukemia
Spring	jump
Stalingrad	stalingrad
Rückenschmerz	back pain
Sündenbock	scapegoat
Darbietung	performance
Kleinwagen	small car
Refugium	refuge
Abiturient	high school graduate
Satellit	satellite
Stadtführung	city tour
Roß	horse
Gesamtbild	overall picture
Motorhaube	engine hood
Übeltäter	malefactor
Kripo	detective
Höhenunterschied	height difference
Vordenker	thought leader
Planer	planner
Erhaltung	conservation
Kreisstraße	county road
Tierärztin	veterinarian
Nachtleben	nightlife
Vers	verse
Weitsicht	foresight
Beständigkeit	resistance
Junior	junior
Kontaktperson	contact person
Kanalisation	sewerage
Unschuldige	innocents
Vorbote	harbinger
Face	face
Redner	speaker
Relief	relief
Gelingen	succeed
Kraftakt	feat of strength
Massengrab	mass grave
Sprinter	sprinter
Kinderschuh	children's shoe
Elektrizität	electricity
Kruste	crust
Pathos	pathos
Wohnort	place of residence
Modalität	modality
Hunderttausend	one hundred thousand
Umweltverschmutzung	environmental pollution
